x,y
158,-962
22,-823
92,670
-471,-756
-36,-828
800,-556
-609,-690
-563,-345
810,132
247,958
-164,-74
-885,-588
836,-899
610,-680
-789,-126
307,-489
-394,403
330,-320
-759,-284
-420,-818
139,866
426,142
-450,471
-111,-63
264,-940
-676,690
-979,881
136,-186
633,620
-864,639
-838,-392
607,-601
-403,-464
-393,224
-18,-653
469,-535
664,-848
822,492
-248,-176
223,-591
-679,769
-751,-797
-438,-300
-350,-453
-254,9
33,-715
869,-443
-879,-43
-530,111
-103,-576
905,-786
3,574
280,-838
-570,712
-135,640
-161,-581
300,568
685,379
547,445
984,446
-816,656
-42,50
-782,240
-453,-982
820,-709
-970,189
577,287
-910,994
-196,-417
-134,461
790,580
261,990
-140,646
137,-766
600,456
-426,60
-827,-284
670,-303
71,866
9,-12
-304,-509
384,-889
446,-11
482,-354
508,867
979,452
-544,-750
354,400
292,-478
-959,728
-123,1000
-524,656
-576,466
-185,122
-175,810
-149,-221
138,-945
250,50
625,-827
-313,876
-277,533
687,51
-740,-689
872,-950
-527,-396
-968,-139
840,266
652,215
800,867
646,400
-378,77
-440,-801
-506,831
430,-945
-532,-390
-19,949
867,-944
989,739
-269,20
-235,-396
360,945
585,-657
-890,841
206,478
545,-56
920,-933
321,236
355,-180
157,-919
-922,-195
167,-231
716,765
-86,77
-711,25
-675,-318
161,-46
-240,-390
-402,780
905,637
-618,-565
-720,-842
274,770
310,427
587,-985
649,-107
998,47
958,648
-601,-211
956,575
768,524
-669,-904
-972,-713
-733,801
-795,-77
-74,437
574,658
75,-221
522,468
-863,-770
-853,-82
19,-153
506,-35
-945,329
631,411
328,602
701,-348
138,478
-237,-897
260,-91
908,130
409,-749
-990,-195
507,-214
343,883
369,-148
816,541
-647,144
660,1
27,-666
87,139
-939,-257
47,740
432,551
-700,-995
-943,1
-604,-533
84,-913
775,890
140,150
-600,340
489,304
575,78
12,904
-50,26
387,27
-415,-661
-44,972
-882,627
572,-974
954,74
391,900
-244,160
-984,350
131,-717
-773,570
-398,-307
13,725
422,-568
570,84
-829,638
-891,-240
-490,104
-151,-430
721,-501
747,720
96,-553
-644,-363
755,-917
254,787
715,-316
-684,238
-345,-296
-970,-348
248,972
-812,992
-874,114
525,-440
-377,920
373,-834
423,-717
-966,525
-627,-9
-591,-352
433,-29
742,726
640,449
-188,792
239,105
-883,-753
979,-85
-448,-825
59,669
85,-362
983,788
921,-90
200,-604
-941,-758
697,202
-668,340
-231,341
-708,941
-760,751
-734,-280
629,-491
-237,526
-299,-352
-958,12
451,146
938,264
-862,474
-487,-403
106,865
784,-203
820,-546
195,-598
-430,-650
-683,-342
-344,-876
153,-70
-809,485
-410,756
973,-331
-660,-173
-963,18
9,151
785,-382
-127,290
871,-608
360,408
298,-470
-93,-126
308,218
318,906
-317,166
216,629
-357,767
-758,423
589,-321
78,695
309,39
760,500
796,157
-701,176
-605,638
-178,-49
-168,639
668,911
79,516
504,-244
889,-433
-460,238
-710,-691
847,95
721,922
122,-161
693,-372
-768,-696
-311,711
403,-700
-337,-510
525,983
804,-356
-499,660
-900,316
848,-84
910,794
904,979
-156,999
-280,-757
618,393
654,50
-843,69
177,650
115,-228
825,871
-566,-212
270,60
168,-217
-395,609
-894,-270
40,537
475,465
798,-602
-114,70
-176,-808
722,342
-364,-859
534,291
380,-176
41,358
-709,-140
877,630
911,214
-51,769
226,-643
436,887
-251,-43
282,420
-307,25
190,831
-383,969
427,20
487,825
-260,-910
-200,-105
-823,-84
-885,-962
273,-447
-631,840
-977,-551
518,-643
-394,29
-358,-314
-759,-658
-520,856
416,-920
-983,-366
725,-165
-15,25
735,523
162,661
294,780
623,-442
719,20
505,1000
844,466
479,-221
-930,-355
940,928
-50,189
-248,-550
-90,790
-162,-776
-873,-602
223,-965
588,-278
720,-159
-741,-483
243,441
869,-817
-103,-950
368,887
-408,-832
891,662
438,128
-632,-540
-125,954
-197,-612
302,267
547,71
922,-806
-826,-406
-329,400
679,190
80,-893
-980,-873
-858,810
-920,-68
-509,964
-473,621
-387,395
-733,-996
886,668
-637,-534
600,82
235,-605
660,887
670,-677
-528,-591
-482,-246
406,216
414,831
-219,164
-620,-180
154,-786
200,-441
651,20
687,-323
996,432
497,-447
-70,637
-471,293
-934,-929
-375,755
-98,-657
339,-656
652,-159
800,493
-224,170
836,150
550,-436
708,904
-789,923
-352,924
-815,-298
307,560
-977,872
-951,-159
-454,647
492,-441
991,438
330,729
-420,231
-410,919
356,-302
366,386
-670,-698
264,109
360,571
601,-498
-666,175
110,-358
-890,467
-830,-980
-547,806
-619,-760
-60,924
-24,581
664,201
760,663
-214,457
510,-266
-741,940
-865,-816
372,-200
869,606
905,263
-217,-595
280,211
-522,-477
376,673
741,-892
-997,196
-648,350
-275,-600
310,53
-750,73
649,-481
120,-71
-950,-739
-565,-928
495,-948
-453,67
-130,-1000
80,530
-980,550
-641,16
864,612
-206,-56
-571,-743
728,751
-136,-815
710,145
-827,765
-390,766
-853,-456
-77,-989
-356,350
322,-718
-179,986
-492,489
480,622
516,279
907,-65
282,-117
917,623
266,-650
352,-876
635,910
-738,433
-497,-636
-461,-979
-399,-101
-740,360
36,-173
810,-779
-553,-568
-503,-451
-66,-450
-968,910
-691,-502
30,12
718,-368
816,167
-246,114
-647,-230
876,972
251,920
-150,576
-444,-625
-845,-969
179,-646
185,300
123,-578
558,-650
47,366
334,-358
771,-357
492,982
-193,125
-594,-219
-133,930
-159,-291
-850,-963
108,992
-926,-19
980,921
720,-696
167,818
690,593
977,-131
227,-629
-326,885
-300,-146
-240,659
135,-218
823,-598
-464,951
-500,-958
444,537
685,-532
244,-275
-157,-619
553,480
38,-932
-848,961
-910,83
535,-126
60,547
-627,-383
-479,269
-593,-799
-667,218
143,-731
542,-460
51,-320
-787,-665
887,-48
49,-393
85,-736
-77,434
358,362
296,-516
793,290
-616,156
256,85
204,-105
-866,-773
753,891
-708,567
-333,-310
6,-844
-958,-362
313,-162
-88,-506
70,834
-563,167
882,-42
-467,629
-128,95
692,-166
-657,505
-683,-716
616,778
554,-100
564,588
-312,917
686,19
801,-223
-137,-772
212,-618
272,187
-93,-500
857,840
206,-433
555,-279
401,-746
960,938
210,440
-850,460
-573,-952
421,660
395,-561
171,-269
510,-803
-20,917
-705,60
-609,522
-520,-941
-23,-135
-951,4
-953,-69
-750,-464
-91,-828
182,270
120,-608
218,-73
-904,-931
-996,-520
-160,-248
-100,557
-54,902
407,-201
904,605
-218,-253
680,897
-791,-115
-416,-992
-346,501
-320,-530
-258,348
29,-376
368,-910
-544,-238
-508,-581
865,-104
961,358
-11,225
-510,-654
-73,-653
328,-309
23,-191
362,-725
-576,978
-550,-53
-139,979
-764,927
661,-658
-704,-520
-756,-710
-197,974
-892,-571
6,579
-421,-986
816,-370
363,-904
475,91
-585,111
-549,-232
912,92
-276,866
-338,-12
758,-375
195,451
-779,245
-334,861
380,-550
-897,-565
-837,240
436,513
35,169
-600,-571
-590,117
186,-416
246,389
184,-489
591,801
-906,820
92,-78
868,-611
-435,405
453,867
401,677
-62,-545
-40,934
-102,56
247,210
672,-550
-300,-683
-230,810
293,585
580,-139
53,344
-9,-534
392,-190
139,118
787,339
324,-883
-614,820
-143,405
-776,-262
693,677
-279,544
-680,200
156,472
94,-406
-956,302
932,-61
-982,-919
-371,955
-495,-801
-60,-873
-50,-185
848,965
-998,830
-525,488
-126,759
285,-461
-663,554
121,636
-290,-396
-129,-293
454,287
151,478
490,-56
552,822
935,560
-135,-108
-125,580
639,-714
-662,375
-704,903
-766,25
856,452
44,-924
54,-236
481,-923
603,760
830,-769
952,914
-325,899
790,-168
-861,-616
295,-174
133,996
472,462
9,-760
933,-641
542,-297
-370,375
-396,-846
-462,786
-113,940
312,180
250,-698
210,-97
996,58
-754,385
-806,195
-369,196
-30,-338
467,468
806,-66
842,-409
868,812
563,930
-497,950
-70,263
-960,-272
313,1
862,997
810,807
550,-810
-190,-620
560,-122
307,186
-266,324
83,478
119,135
179,940
-71,11
-546,684
949,592
761,541
-650,334
110,-732
946,-460
-900,-595
-890,93
-455,21
-419,-322
-28,-666
818,294
-930,694
966,946
-495,622
-521,-599
279,16
325,361
263,-517
-747,-380
285,962
624,428
161,-794
720,890
-350,222
997,-522
-813,-1000
-342,837
-316,-194
-368,-384
434,304
-165,-779
-905,-589
681,181
777,643
813,300
-257,-368
178,-440
50,314
-690,504
-878,453
80,156
-980,176
804,-567
-144,448
795,-508
-946,-240
-170,-773
-48,910
-298,-19
-360,-897
636,788
75,-969
-887,-414
173,-434
999,-850
446,664
-580,268
230,-681
727,125
-774,402
224,-496
-401,-548
497,602
968,187
-872,998
-934,120
-595,-414
652,890
688,547
626,-331
-687,-3
-312,-880
113,612
149,269
586,270
-440,-126
-841,-470
57,680
771,-731
-406,-542
-568,628
-542,-403
-81,746
-143,-132
-828,-989
390,331
-670,351
-722,161
364,-890
150,90
298,742
236,-136
539,-327
-788,-459
673,-135
160,808
473,-947
980,547
-481,223
-106,-654
-46,151
157,-244
826,80
-645,-932
690,219
-807,238
-869,-640
63,94
438,-783
-240,285
-622,-763
99,-249
151,-59
598,630
-490,-644
823,-972
-217,454
781,-444
-720,-167
214,640
491,-772
998,722
248,224
-910,-291
587,-310
-38,-362
870,-776
-130,49
732,-710
680,-900
107,-762
117,-74
666,922
213,388
512,455
49,-767
983,40
-863,-95
348,-700
-43,-356
-991,659
783,-772
-119,588
-181,-290
-171,398
230,742
657,55
-744,536
-698,881
691,-361
701,327
66,-413
-800,604
-862,-274
198,-294
-26,-1
313,-536
70,460
409,-74
784,-951
221,-125
257,-468
-22,871
-210,820
225,748
163,-130
564,214
-759,-146
498,-406
-999,-387
897,-135
-466,76
-700,-320
-31,4
-255,296
-317,-582
-219,-47
743,-602
-794,18
-696,553
78,-53
-788,964
549,-468
-76,-520
822,630
858,287
359,-592
285,425
223,-453
-230,-987
381,887
-793,-161
-270,-386
165,-458
951,-303
-859,-781
-300,903
438,640
570,759
847,-653
-750,-838
755,-242
531,50
-844,-500
100,995
-650,497
772,112
710,-766
209,938
-541,440
331,369
670,-165
680,523
-685,661
81,-560
588,934
-162,436
953,-631
-508,-955
-632,672
970,-277
-207,-88
-832,-140
-958,687
477,-210
-950,-950
-150,-335
-114,-678
-677,148
-739,-730
133,-801
630,5
-430,25
-831,-319
93,-200
41,-390
153,605
939,760
-861,970
127,-616
1,211
-488,20
400,482
-722,-376
212,431
-626,86
-590,-257
-199,-601
298,205
745,894
809,-811
-229,688
58,-36
-932,-775
-419,564
-435,31
52,149
-62,-919
-573,97
-635,-781
862,-800
700,370
-138,25
-665,508
770,-389
-569,970
7,-375
43,-718
53,-30
165,965
889,242
-572,-82
-23,914
350,-36
288,-914
689,-570
847,770
-177,447
-588,-585
-279,170
-341,-708
-32,47
804,319
752,129
-90,42
710,657
-314,334
548,-425
95,-959
654,725
-755,591
-434,-549
63,257
300,-554
-724,-877
-664,-72
-790,755
-756,339
20,-194
517,612
794,-800
54,-610
978,-491
-822,-281
-210,283
-621,-749
-673,-939
-272,-595
-330,-600
542,-671
-709,535
-432,-877
-933,827
-985,637
-560,-123
811,685
-347,170
-27,340
-600,478
-652,288
-714,-590
-215,289
220,217
158,-661
-353,355
-744,699
-307,700
529,972
66,-250
842,-783
964,900
-497,576
766,161
365,-183
313,-373
-1000,-45
-112,417
951,-840
-318,-240
919,376
-444,587
-71,-363
416,-245
426,443
452,-588
755,-779
228,-296
567,-830
288,509
-588,838
-239,992
-702,-230
633,921
669,578
910,-491
-551,-815
-393,525
932,988
880,798
-896,-96
279,-358
-24,-167
-988,315
-212,-218
624,54
622,-19
-316,-568
-306,120
470,-413
191,926
-408,-157
-622,823
899,-300
-161,-280
685,680
711,-351
50,-60
-351,-404
-826,269
958,-474
-381,885
-68,-870
54,813
978,932
-920,607
-535,418
-597,-460
-134,762
-100,346
229,-876
103,-49
41,-927
-202,69
-923,-445
476,-999
973,-193
-775,207
-400,-670
97,136
35,-742
-17,-932
542,752
480,-126
881,218
-981,-450
-87,958
154,-111
190,-454
200,234
250,351
-373,372
635,162
-241,491
-740,-388
0,-578
210,952
497,228
-866,439
-379,557
-40,23
457,829
-681,-562
-960,777
-631,-445
740,363
-819,-496
738,290
-661,844
550,239
797,116
-951,516
57,306
821,-988
929,235
-979,-778
-969,-90
-420,906
791,301
-269,321
-660,665
390,-43
-235,-95
-798,731
-762,388
-666,850
-327,316
12,-218
48,-561
910,932
-525,-423
-916,-79
483,-633
-992,865
355,121
-172,604
-425,912
289,-499
602,-2
750,650
-613,861
-737,-895
63,-280
-63,547
-464,203
935,-351
494,-94
-905,460
-217,80
-191,-951
280,886
843,60
-319,-197
-233,-423
-213,953
-187,-78
553,-268
860,414
930,-345
-469,209
-130,-325
419,671
706,-53
231,620
169,-258
614,358
-821,-997
173,615
111,-263
608,543
-77,-314
-915,-659
697,-920
717,486
326,830
763,831
-708,-181
128,91
-800,230
-471,-992
-461,-304
523,620
810,-104
-928,984
-563,-581
-964,-925
70,86
273,-309
445,-791
748,-982
770,497
30,687
866,959
-783,584
-444,50
-124,220
564,-160
-759,-520
123,97
897,-509
-512,-643
-903,-299
-502,45
-163,-489
771,318
-700,-694
857,92
-630,799
-193,800
795,-786
294,918
-297,450
-199,985
88,261
140,451
489,605
549,-842
-50,327
-76,-894
483,790
760,-622
-212,-755
359,-966
-882,928
223,-827
782,857
720,-21
-679,533
-20,169
-705,-688
658,-899
730,667
-697,-73
-771,944
-200,733
-112,580
-300,529
-799,-350
-23,-883
438,266
-961,820
721,-200
320,-544
-628,471
-690,-407
-654,-750
-706,-940
244,400
755,-616
-720,882
-684,539
561,-482
-160,-996
-541,66
183,-657
670,-539
-719,703
-791,-863
828,801
-633,477
640,750
578,-128
177,-472
-37,508
961,-390
-412,-867
200,-303
-550,-801
-540,-113
-103,-112
286,-529
697,503
-738,-852
767,-256
256,760
-770,364
-734,21
-122,585
982,837
-150,-709
846,976
445,632
221,924
257,581
195,-297
281,-523
57,-231
538,42
989,503
963,-718
498,643
-564,590
-225,56
-590,-631
-692,-908
607,586
-880,-959
-96,-877
-948,600
-912,257
487,-297
-138,-349
-40,186
786,-230
207,63
-292,-816
704,869
-705,735
418,283
941,58
-921,-610
-572,-456
-710,-390
-674,-733
-177,73
755,807
122,140
-768,-395
-680,-548
539,-538
2,-743
-936,960
848,217
-186,-794
874,-814
-64,889
213,-523
-90,-332
249,-866
522,232
59,-990
644,-337
-416,-317
464,227
648,536
-412,556
763,294
-550,622
-201,776
-227,-445
174,-101
234,704
260,-327
948,-707
-756,-35
455,-640
-944,-86
665,890
-108,186
-22,-40
363,-229
814,232
860,577
-611,-435
-150,714
758,300
472,-286
620,366
-779,920
229,710
-805,-301
969,520
-532,797
404,-979
851,-290
-837,915
226,-342
723,464
585,530
-501,-671
-497,202
-70,-485
-72,-558
-200,196
-102,731
708,-218
-753,-542
109,951
-266,-424
-318,-614
981,880
580,536
330,-393
478,259
290,208
-111,-136
288,135
761,-207
-746,-876
-676,617
597,890
633,547
-890,-655
-393,151
-804,-881
-455,-727
-485,562
852,-870
838,952
874,609
-284,94
-587,285
650,901
-214,-665
-751,-870
-280,967
470,-787
-817,762
-530,38
-504,-993
-478,228
-59,-377
-596,-582
899,-674
-760,515
-237,290
198,218
-766,700
297,-557
106,629
794,249
-8,-439
882,96
890,711
978,558
864,-510
-884,-110
-946,-988
702,660
-48,162
327,-715
728,-371
886,969
824,91
-575,645
163,382
137,-839
-25,331
-426,-13
634,-33
71,793
107,450
995,912
-929,-634
-893,-977
-31,516
216,393
591,-484
589,-557
-774,-346
898,198
158,388
-501,752
-876,-623
22,527
-379,183
-369,871
-92,-541
405,265
-629,-746
866,-838
-872,250
-72,865
365,866
-757,8
642,-546
612,743
550,-135
-911,-459
985,-207
-414,347
422,619
554,738
492,-140
-568,-120
366,687
416,804
-768,-932
166,-125
-199,-812
360,872
-860,-521
-265,820
-890,768
-962,-798
-28,9
16,281
-218,-115
-182,-458
-120,420
716,692
-372,-582
500,-653
510,35
-813,-325
470,636
-29,-243
69,292
520,753
504,220
-556,240
-227,-982
767,630
803,287
-720,-915
-161,769
553,-642
988,-714
936,-904
120,230
449,-992
-565,-627
-515,-510
820,641
80,831
-980,851
864,913
-232,-976
-456,-684
-709,-376
-360,-222
-51,533
-889,188
-863,-843
785,805
759,-416
-989,-16
358,-760
-153,256
-991,-89
-205,66
230,-6
378,646
727,800
591,939
-247,594
-550,785
529,61
-461,-678
872,400
908,57
-928,610
968,862
-503,-150
30,313
-681,487
317,-411
369,-221
179,-345
-124,-154
-845,-668
-9,-396
586,945
25,-812
-877,548
-841,205
761,-744
831,749
84,-986
581,-180
268,-677
617,-523
-409,-919
-199,611
479,-457
-860,902
236,539
-788,216
48,488
325,-924
447,759
483,416
-916,970
760,-996
-603,-785
-44,899
-731,-31
267,-929
-208,-256
690,894
-771,570
227,-328
99,426
37,-452
376,-986
632,889
685,-231
-65,-729
-117,-919
320,-918
807,-800
-253,-780
-878,-832
627,-236
-772,318
116,780
623,22
-437,42
60,848
-2,-30
798,585
870,-101
-689,-960
-202,-842
-719,329
-781,-549
169,791
-294,-431
-695,-775
-47,-554
861,-968
-540,-487
-764,-195
-616,457
-231,268
595,-148
543,-338
724,-820
66,262
-184,-667
-375,519
383,-620
692,135
-430,-723
-657,806
-220,807
-683,-415
129,961
554,201
877,-866
-410,683
-278,802
272,488
-814,-713
-728,-939
-718,-251
78,622
-323,278
52,-599
515,623
-547,570
924,-670
-974,-995
-24,345
700,-378
395,-260
734,-794
-579,-466
606,-40
-366,-173
293,-537
642,-383
69,-245
-332,-589
566,561
-799,699
73,628
751,-440
945,557
-552,576
-115,577
998,-563
34,-81
-680,-922
130,381
218,228
-6,520
-469,-702
527,983
403,-773
910,721
499,-311
-571,-979
-561,-291
-593,925
-228,-640
-280,-830
-156,926
670,510
526,731
464,-147
-510,-353
-171,-887
773,608
260,-701
-790,7
208,-891
-365,-753
-417,-943
-892,-270
629,859
379,-70
-12,274
14,-757
-934,258
-148,413
850,-485
-150,340
-114,-3
-515,-347
261,-880
630,680
-430,700
969,146
995,-885
528,403
-532,423
-594,-455
127,59
867,-131
-462,-336
226,-716
775,280
374,-64
-27,-408
723,90
-199,74
809,-136
683,691
184,-188
611,-875
868,-310
-880,90
-846,-326
-70,-859
-20,-742
365,-931
-200,-178
237,-177
-326,649
-925,-434
-428,372
-490,-506
518,-716
17,988
-55,-578
330,-767
444,301
-486,367
-111,-510
-49,368
290,-166
-710,659
-275,587
-187,434
-650,-788
-301,-634
693,978
719,-53
818,-828
914,-366
-962,788
650,527
-663,855
622,-767
-340,-212
-280,593
921,-700
-468,542
456,661
-408,-905
829,-289
675,-756
-734,-890
609,876
198,-156
-816,209
-417,480
-391,-551
-509,891
-483,-140
257,-330
798,748
-575,271
-637,-607
939,-525
-390,-730
508,420
881,-530
-867,-130
318,296
502,605
589,-931
-712,158
-866,-309
32,841
-431,-381
82,958
842,-108
-72,491
748,230
-224,97
560,179
-763,-181
-476,-905
83,779
119,436
422,245
448,-786
-420,158
258,-910
853,431
314,153
136,790
160,-314
-890,394
-403,512
-28,-365
980,-575
818,595
417,251
904,369
-619,-833
-521,-298
-685,799
-988,990
-747,-79
-214,384
-847,-283
161,-493
622,656
85,451
23,-427
-879,933
905,190
270,-550
402,-431
-997,123
-756,-946
425,-262
573,390
172,46
-950,-812
-601,-658
-453,-6
271,-729
-597,215
-170,-472
614,-390
762,262
77,-595
-985,-648
-949,-991
608,-205
-304,467
811,-600
-989,-390
-179,913
-580,569
-205,-308
779,616
92,-314
224,-195
-62,-781
533,560
132,216
-599,-986
-250,-832
471,-318
780,437
145,-303
129,-836
580,-375
965,-564
738,965
-9,-770
-312,-579
925,37
-39,519
-380,980
57,981
-568,929
430,31
769,-503
633,-364
667,-780
140,-297
575,-369
-50,-421
48,114
-238,-472
-639,-816
-429,714
-830,370
407,986
782,109
-20,-579
-737,-220
151,242
-240,586
-961,72
875,-481
-526,0
-151,-877
-99,-687
-89,1
398,119
284,-949
721,-948
-566,601
-191,-276
442,391
781,-143
-816,-328
340,114
-720,134
54,-472
551,334
-910,10
834,-132
-479,196
-469,884
-795,899
-360,827
-422,-51
674,-414
-959,-256
-113,704
921,-537
-27,478
348,-399
358,289
697,-245
-616,83
-231,-106
220,355
-181,11
266,700
691,-60
-369,-40
-431,-918
-461,371
-960,-508
-487,-850
-964,-250
211,-512
-180,-168
-743,658
-256,776
181,777
-621,89
965,859
153,-517
-907,-497
-811,-35
-35,-568
61,-106
995,701
699,-573
298,-917
769,920
-229,-434
607,-162
-409,130
-820,-902
401,-819
611,711
-451,658
-14,659
858,588
-212,-80
-204,535
233,536
-579,-840
319,310
-741,330
-793,140
-418,-737
418,-465
-362,326
-648,-260
-115,203
-65,320
-750,-537
258,-747
120,-681
505,-870
653,-218
-844,-199
-970,628
465,-269
926,880
-597,-322
-900,-131
-541,741
-202,207
680,824
-883,223
-544,-311
115,-675
464,-521
-109,-383
961,285
-698,-778
733,835
332,491
609,-921
671,-43
-740,-250
46,-95
705,-459
-385,850
475,18
912,19
349,845
712,-793
660,-983
820,430
682,496
590,907
528,29
-97,-23
-159,-901
278,-900
723,-284
-343,-79
483,-495
868,-684
-978,-819
641,845
918,-567
-820,521
-481,-13
-96,-202
792,260
52,450
-10,-428
990,999
862,-499
263,670
-112,-705
395,789
-292,-141
205,665
-829,-346
-490,-880
444,-73
43,-417
392,-263
540,389
-921,65
-177,748
-239,-130
-463,162
535,-736
347,-787
495,-135
-495,-874
64,810
-60,-946
-633,-808
-126,686
522,907
-567,943
-290,-469
460,29
-755,892
243,-6
-320,820
-382,-58
-7,-935
55,-57
901,903
63,558
-171,162
362,625
300,-253
639,-787
833,210
-800,368
198,-530
-826,-853
-816,-165
-704,830
-756,640
-818,-238
-365,296
-355,984
-319,641
10,-581
455,35
14,292
886,221
662,513
-312,307
-328,-226
123,235
508,46
558,163
933,-714
-805,374
432,990
805,40
-594,594
502,231
811,986
809,913
-788,728
220,518
898,-550
-4,810
858,51
652,-606
-757,-740
862,924
461,580
-599,600
-250,754
79,-468
211,-349
672,800
-815,-745
-256,939
422,-129
-855,-144
-9,816
-81,-750
-111,539
-512,195
-772,830
324,467
-489,364
-890,20
-393,826
94,944
-992,-257
-982,431
904,-5
-495,549
-896,205
-60,477
-212,83
624,355
622,282
-777,836
-849,-730
-464,-919
-340,837
85,77
-306,421
835,575
582,883
967,694
-530,713
-494,370
-556,-508
-43,831
777,570
-293,-98
376,226
240,365
899,1
-223,-857
-750,-374
-237,965
-361,-791
-351,-103
-826,570
-888,-308
393,580
257,719
692,647
666,-574
676,114
-298,-92
-426,662
-304,93
482,248
-867,919
506,-856
-981,-149
683,-220
154,190
687,653
-810,672
-399,-548
463,945
-287,447
924,-158
970,187
-866,740
-379,858
395,252
770,-625
-968,463
-681,-261
928,715
-872,925
580,-749
-723,267
-625,802
550,540
524,-681
-75,488
-476,144
-440,-199
923,-410
448,263
735,-461
544,725
-45,330
294,-204
304,484
